jobseeker_id,name,age,gender,education_level,job_role,industry,location,employer_id,employer,placement_status,placement_date,salary
JS15487,Brent Stewart,31,Male,Bachelors,Accountant,Finance,Seattle,EMP10235,Ortiz Ltd,Not Placed,,0
JS15488,Kerri Parsons,39,Male,Masters,SEO Analyst,Marketing,Miami,EMP10480,Barnes PLC,Placed,2025-02-19,81151
JS15489,Roberto Pittman,35,Female,Bachelors,Quality Engineer,Manufacturing,Dallas,EMP10420,Thompson Ltd,Not Placed,,0
JS15490,Erika Stevens,44,Male,Masters,Accountant,Finance,New York,EMP10089,Suarez LLC,Placed,2024-05-20,81689
JS15491,Christopher Thompson,47,Female,Masters,Store Manager,Retail,Seattle,EMP10306,Bruce-Gonzalez,Not Placed,,0
JS15492,Paul Jennings,22,Male,Bachelors,Nurse,Healthcare,Seattle,EMP10082,Sandoval-Cunningham,Not Placed,,0
JS15493,Charles Hayes,39,Female,Masters,Academic Counselor,Education,Dallas,EMP10354,"Morris, Thompson and Williams",Not Placed,,0
JS15494,Sandra Shea,34,Male,Bachelors,Supply Chain Analyst,Manufacturing,Los Angeles,EMP10257,Cordova Group,Placed,2024-09-01,68620
JS15495,David Smith,39,Other,Bachelors,Software Engineer,IT,New York,EMP10424,Hernandez-Jones,Placed,2024-11-19,56941
JS15496,Melinda Thomas,31,Male,Bachelors,Cybersecurity Specialist,IT,Chicago,EMP10392,Ware and Sons,Placed,2024-04-06,58689
JS15497,Michelle Hahn,43,Male,High School,Accountant,Finance,Dallas,EMP10381,"Richardson, Farmer and Andrews",Placed,2024-05-30,39564
JS15498,Tracy Morales,31,Male,Masters,Nurse,Healthcare,Miami,EMP10105,Nolan-Flynn,Placed,2024-08-20,99863
JS15499,Heather Martinez,48,Male,Masters,Nurse,Healthcare,Dallas,EMP10147,Robinson-Brock,Placed,2025-02-20,80466
JS15500,Miranda Huff,25,Female,Masters,Data Analyst,IT,New York,EMP10264,"Lloyd, Mckinney and Collins",Placed,2024-11-01,61469
JS15501,Steven Benson,33,Female,Bachelors,Sales Associate,Retail,New York,EMP10272,"Suarez, Shields and Hill",Placed,2025-01-14,57222
JS15502,Thomas Mills,36,Male,High School,Investment Banker,Finance,Los Angeles,EMP10467,Davis-Lozano,Placed,2024-08-10,34883
JS15503,Cynthia Brown,49,Female,Masters,Brand Manager,Marketing,New York,EMP10148,"Holmes, Williams and Wright",Placed,2024-07-18,64322
JS15504,Paula Green,36,Male,Masters,Sales Associate,Retail,San Francisco,EMP10105,Nolan-Flynn,Not Placed,,0
JS15505,Alexander Warren,44,Female,Bachelors,Academic Counselor,Education,Chicago,EMP10146,Stafford Inc,Placed,2025-01-28,61302
JS15506,Brianna Gonzalez,30,Male,Masters,Quality Engineer,Manufacturing,New York,EMP10343,Lopez-Martinez,Placed,2024-08-20,61041
JS15507,Tina Murphy,41,Female,Bachelors,Accountant,Finance,Dallas,EMP10279,Pollard and Sons,Placed,2025-02-05,45188
JS15508,Trevor Frank,42,Female,High School,Accountant,Finance,Los Angeles,EMP10374,"Watson, Anderson and Brown",Not Placed,,0
JS15509,Michael Rojas,50,Male,Masters,Quality Engineer,Manufacturing,Los Angeles,EMP10124,"Joyce, Wilson and Lam",Not Placed,,0
JS15510,Anthony Wells,31,Female,Bachelors,Pharmacist,Healthcare,Chicago,EMP10154,Green-Wright,Placed,2024-10-28,69020
JS15511,Kathryn Morgan,22,Male,Masters,Teacher,Education,Dallas,EMP10171,Meadows PLC,Not Placed,,0
JS15512,Jeffrey Jones,43,Male,Bachelors,Brand Manager,Marketing,New York,EMP10056,Jones-Young,Not Placed,,0
JS15513,Alyssa Guerra,25,Male,Bachelors,Pharmacist,Healthcare,San Francisco,EMP10122,Johnson-Carlson,Not Placed,,0
JS15514,Bridget White,38,Female,Masters,Investment Banker,Finance,San Francisco,EMP10098,Davis Group,Placed,2024-05-31,65390
JS15515,Nicole Anderson,27,Male,Masters,Data Analyst,IT,Miami,EMP10269,Hicks-Hill,Placed,2024-12-18,61867
JS15516,Anthony Thompson,35,Male,Bachelors,Data Analyst,IT,San Francisco,EMP10414,Cook and Sons,Not Placed,,0
JS15517,Bridget Garcia,21,Male,Bachelors,Data Analyst,IT,Miami,EMP10064,"West, Henderson and Ramirez",Not Placed,,0
JS15518,Sara Greer,30,Male,Bachelors,Sales Associate,Retail,New York,EMP10483,"Andrews, Higgins and Carter",Not Placed,,0
JS15519,Katherine Lawson,34,Other,Bachelors,Investment Banker,Finance,Chicago,EMP10341,Garcia-Jennings,Placed,2024-09-18,62847
JS15520,Christopher Chan,49,Female,Bachelors,Financial Analyst,Finance,San Francisco,EMP10301,"Thomas, Murray and King",Placed,2024-05-11,54312
JS15521,Kimberly Wilson,39,Male,Bachelors,Accountant,Finance,San Francisco,EMP10344,Davis-Lewis,Placed,2024-06-23,47500
JS15522,Jennifer Tran,44,Female,PhD,Librarian,Education,San Francisco,EMP10235,Ortiz Ltd,Placed,2024-03-23,94635
JS15523,Todd Houston,26,Male,Bachelors,Medical Assistant,Healthcare,Seattle,EMP10289,"Miller, Murphy and Craig",Not Placed,,0
JS15524,Aimee Silva,23,Female,Masters,Brand Manager,Marketing,Chicago,EMP10430,Ford-Spencer,Placed,2025-01-18,65410
JS15525,Allen White,33,Female,Bachelors,Teacher,Education,Miami,EMP10364,"Kelley, Nguyen and Vang",Not Placed,,0
JS15526,Tyler Carroll,29,Male,Masters,SEO Analyst,Marketing,Chicago,EMP10224,Wilson-Jones,Placed,2024-10-10,81065
JS15527,Zachary Zamora,25,Male,Bachelors,Data Analyst,IT,New York,EMP10191,Reed Group,Placed,2024-05-21,68607
JS15528,Debra Poole,25,Other,Masters,Brand Manager,Marketing,Los Angeles,EMP10256,"Johnson, Miller and King",Placed,2024-04-03,81642
JS15529,Alexander Jones,29,Male,High School,Cybersecurity Specialist,IT,Dallas,EMP10243,Gonzales-Harrison,Not Placed,,0
JS15530,Stephen Smith,40,Female,Masters,Cybersecurity Specialist,IT,Chicago,EMP10194,Reid-Poole,Placed,2024-06-02,62850
JS15531,Angela Bradshaw,44,Female,Masters,Accountant,Finance,Los Angeles,EMP10074,"Stanley, Tucker and Lee",Not Placed,,0
JS15532,Richard Beasley,31,Female,Masters,Librarian,Education,New York,EMP10030,"Snyder, Campos and Callahan",Not Placed,,0
JS15533,Teresa Carter,30,Female,Bachelors,Marketing Specialist,Marketing,Seattle,EMP10328,Rodriguez-Hall,Placed,2024-05-27,48842
JS15534,Jason Ellis,43,Female,High School,Financial Analyst,Finance,Los Angeles,EMP10051,"Brooks, Lam and Hayes",Placed,2024-06-17,29883
JS15535,Jamie Walker,21,Female,Bachelors,Investment Banker,Finance,Miami,EMP10045,"Arroyo, Miller and Tucker",Placed,2024-04-23,48788
JS15536,Jessica Hart,32,Male,Masters,Store Manager,Retail,Chicago,EMP10388,Davis PLC,Placed,2025-01-08,92953
JS15537,William Moon,43,Female,Masters,Production Manager,Manufacturing,Seattle,EMP10290,"James, Stewart and Higgins",Not Placed,,0
JS15538,Daniel Hart,36,Female,Bachelors,Data Analyst,IT,Miami,EMP10027,Baker and Sons,Placed,2024-12-23,68983
JS15539,Timothy Green,33,Male,Bachelors,Pharmacist,Healthcare,Miami,EMP10242,Larson-Holloway,Placed,2024-05-10,50652
JS15540,Lisa Salazar,32,Female,Masters,Data Analyst,IT,Los Angeles,EMP10289,"Miller, Murphy and Craig",Not Placed,,0
JS15541,Mrs. Melissa Robinson,49,Male,High School,Accountant,Finance,Miami,EMP10124,"Joyce, Wilson and Lam",Placed,2024-10-31,31673
JS15542,Joel Moore,41,Male,Bachelors,Pharmacist,Healthcare,New York,EMP10359,"Turner, Schneider and Johnson",Placed,2024-12-30,68299
JS15543,Joshua Miller PhD,50,Male,Bachelors,Pharmacist,Healthcare,San Francisco,EMP10097,Wagner-King,Placed,2024-04-25,69697
JS15544,Courtney Pearson,32,Female,Bachelors,Pharmacist,Healthcare,Dallas,EMP10209,Holt-Torres,Placed,2024-07-04,44215
JS15545,Kristine Patterson,23,Female,Bachelors,Merchandiser,Retail,Los Angeles,EMP10437,Ortiz-Morgan,Not Placed,,0
JS15546,Jeffrey Barnes,30,Female,Masters,Merchandiser,Retail,Los Angeles,EMP10286,Bowen Group,Placed,2024-08-11,91570
JS15547,Samantha Chavez,39,Female,Bachelors,Academic Counselor,Education,Miami,EMP10103,"Mckee, Gardner and Davenport",Placed,2024-05-14,53921
JS15548,Elizabeth Rowland,50,Male,Bachelors,Merchandiser,Retail,New York,EMP10135,Mitchell-Jordan,Not Placed,,0
JS15549,Deborah Curry,33,Female,Masters,Financial Analyst,Finance,Seattle,EMP10179,"Williams, Johnson and Wright",Not Placed,,0
JS15550,Allison Sharp,44,Male,Bachelors,Financial Analyst,Finance,New York,EMP10069,Russell Group,Placed,2024-09-23,53283
JS15551,Jessica Cabrera,39,Female,Masters,Data Analyst,IT,Los Angeles,EMP10106,Nolan and Sons,Not Placed,,0
JS15552,Jon Cox,45,Female,Bachelors,Academic Counselor,Education,San Francisco,EMP10241,Jones and Sons,Not Placed,,0
JS15553,Seth Jackson,41,Male,Bachelors,SEO Analyst,Marketing,San Francisco,EMP10420,Thompson Ltd,Placed,2024-10-08,53764
JS15554,Miguel Garcia,46,Male,Bachelors,Sales Associate,Retail,Chicago,EMP10216,"Carlson, Hooper and Wall",Placed,2025-02-01,61009
JS15555,Linda Martin,44,Male,Bachelors,Merchandiser,Retail,Miami,EMP10150,"Schmidt, Hansen and Stewart",Placed,2025-01-04,59922
JS15556,Jacob Bryan,37,Male,High School,Quality Engineer,Manufacturing,New York,EMP10434,"Miller, Lucas and Williams",Not Placed,,0
JS15557,Robert Harvey,22,Male,Masters,Sales Associate,Retail,New York,EMP10113,"Rodriguez, Brennan and Garrison",Not Placed,,0
JS15558,Joshua Sloan,30,Female,Bachelors,Store Manager,Retail,Seattle,EMP10358,"Williams, Logan and Camacho",Not Placed,,0
JS15559,Carrie Moore,27,Female,Bachelors,Brand Manager,Marketing,San Francisco,EMP10406,Atkins PLC,Placed,2024-05-24,53538
JS15560,Christopher Bernard,23,Male,Bachelors,Production Manager,Manufacturing,New York,EMP10500,Kelly-Norman,Placed,2024-06-14,57696
JS15561,Andrew Pacheco,21,Female,Bachelors,Supply Chain Analyst,Manufacturing,Miami,EMP10371,Mcdaniel Group,Placed,2025-02-25,56566
JS15562,Erin Castaneda,42,Other,PhD,Marketing Specialist,Marketing,Dallas,EMP10173,White-Green,Placed,2024-04-03,88398
JS15563,Stephen Perez,43,Male,Masters,Investment Banker,Finance,Seattle,EMP10041,Ryan PLC,Placed,2024-07-20,99511
JS15564,Robert Vega,21,Female,Bachelors,Store Manager,Retail,Los Angeles,EMP10203,Peterson-Beard,Placed,2024-03-23,61329
JS15565,Jared Gordon,44,Female,Bachelors,Investment Banker,Finance,New York,EMP10335,Price LLC,Placed,2024-10-12,53570
JS15566,Dominique Logan,48,Male,Bachelors,Nurse,Healthcare,San Francisco,EMP10104,"Tran, Jordan and Williams",Not Placed,,0
JS15567,Nicole Sanchez,36,Female,Masters,Brand Manager,Marketing,Dallas,EMP10144,"Lee, Horton and Snyder",Not Placed,,0
JS15568,Elizabeth Sanchez,21,Female,Bachelors,Accountant,Finance,Miami,EMP10355,"Fisher, Wilson and Brown",Placed,2025-03-02,64322
JS15569,Jeffery Smith,24,Female,Bachelors,Medical Assistant,Healthcare,Chicago,EMP10065,Baxter Inc,Not Placed,,0
JS15570,Hannah Francis,35,Other,Bachelors,Sales Associate,Retail,Dallas,EMP10326,"Martinez, Richardson and Curry",Placed,2024-10-06,66649
JS15571,Mrs. Beth Church MD,46,Female,Masters,Data Analyst,IT,Los Angeles,EMP10259,Gutierrez-Lopez,Placed,2024-06-23,64036
JS15572,Shawn Brown,35,Female,High School,Quality Engineer,Manufacturing,Chicago,EMP10078,Yu Inc,Placed,2025-01-07,38997
JS15573,Kyle Edwards,40,Male,Bachelors,Cybersecurity Specialist,IT,Chicago,EMP10083,Donovan-Harris,Not Placed,,0
JS15574,Lindsay Anderson,40,Other,Bachelors,Teacher,Education,New York,EMP10470,Hughes Inc,Not Placed,,0
JS15575,Charles Rasmussen,31,Male,Bachelors,Store Manager,Retail,Los Angeles,EMP10139,"Harvey, Davis and Crane",Placed,2024-08-13,48063
JS15576,John Parker,33,Female,Bachelors,Pharmacist,Healthcare,Los Angeles,EMP10434,"Miller, Lucas and Williams",Placed,2024-08-02,56650
JS15577,Austin Smith,49,Other,PhD,SEO Analyst,Marketing,New York,EMP10434,"Miller, Lucas and Williams",Placed,2024-05-20,122964
JS15578,Sharon Davidson,42,Male,Masters,Marketing Specialist,Marketing,Seattle,EMP10495,Brown Group,Placed,2024-10-16,79983
JS15579,Jerome Howell,38,Female,Bachelors,Nurse,Healthcare,Miami,EMP10441,"Marks, Cook and Aguilar",Not Placed,,0
JS15580,Laurie White,29,Female,Bachelors,Store Manager,Retail,Seattle,EMP10204,"Beard, Peters and Black",Placed,2024-08-31,68882
JS15581,Daryl Olson,28,Female,Bachelors,Store Manager,Retail,Miami,EMP10176,King-Miller,Placed,2024-06-09,64143
JS15582,Bethany Henderson,49,Female,Masters,Teacher,Education,Miami,EMP10190,"Burke, Martinez and Riggs",Placed,2024-06-25,86232
JS15583,Chris Farrell,44,Male,Bachelors,Investment Banker,Finance,Miami,EMP10336,"Avery, Horton and Fernandez",Not Placed,,0
JS15584,Jennifer Reyes,46,Female,PhD,Supply Chain Analyst,Manufacturing,Seattle,EMP10098,Davis Group,Placed,2025-02-22,82000
JS15585,Meredith Zamora,50,Male,Masters,Software Engineer,IT,Miami,EMP10238,"Hall, Baker and Moody",Placed,2024-08-23,85091
JS15586,Robert Perez,24,Female,Bachelors,Accountant,Finance,New York,EMP10364,"Kelley, Nguyen and Vang",Placed,2024-03-12,57527
JS15587,Brooke Harmon,22,Other,Bachelors,Cybersecurity Specialist,IT,San Francisco,EMP10015,Williams and Sons,Not Placed,,0
JS15588,Debra Baxter,49,Male,Bachelors,Investment Banker,Finance,Dallas,EMP10052,Walker LLC,Not Placed,,0
JS15589,Corey Thornton,26,Male,Masters,Academic Counselor,Education,Los Angeles,EMP10441,"Marks, Cook and Aguilar",Placed,2024-04-04,74407
JS15590,David Rivera,35,Male,High School,SEO Analyst,Marketing,San Francisco,EMP10153,Manning Group,Not Placed,,0
JS15591,Brandon Clark,37,Male,Masters,Pharmacist,Healthcare,Los Angeles,EMP10001,"Rodriguez, Figueroa and Sanchez",Placed,2025-01-04,66595
JS15592,Kevin Garcia,39,Female,High School,Merchandiser,Retail,Seattle,EMP10168,Johnson-Rogers,Not Placed,,0
JS15593,Ryan Holmes,30,Female,Masters,Academic Counselor,Education,Los Angeles,EMP10247,Davis Ltd,Placed,2024-08-29,77081
JS15594,Mr. Mark Green,33,Female,Bachelors,Financial Analyst,Finance,Los Angeles,EMP10130,Cortez LLC,Not Placed,,0
JS15595,Beth Schwartz,21,Female,Masters,Pharmacist,Healthcare,Los Angeles,EMP10463,"Taylor, Wright and Davidson",Placed,2024-06-16,94909
JS15596,Brittany Davis,36,Female,Bachelors,Marketing Specialist,Marketing,Seattle,EMP10183,Jackson-Lawson,Placed,2024-10-08,56469
JS15597,Robert Fuller,34,Male,High School,Accountant,Finance,San Francisco,EMP10049,Hickman Ltd,Placed,2024-11-28,34663
JS15598,Timothy Moody,46,Male,Masters,Sales Associate,Retail,Chicago,EMP10141,Hernandez Inc,Not Placed,,0
JS15599,Nancy Costa,45,Male,High School,Cybersecurity Specialist,IT,Chicago,EMP10267,Valentine-Holland,Placed,2024-07-06,25231
JS15600,Karen Williams,48,Male,Bachelors,Data Analyst,IT,Dallas,EMP10407,Berry-Mckinney,Placed,2024-09-18,64029
JS15601,Sandra Gonzalez,21,Male,High School,Librarian,Education,New York,EMP10500,Kelly-Norman,Not Placed,,0
JS15602,David Jackson,22,Male,Bachelors,Pharmacist,Healthcare,Los Angeles,EMP10228,"Duran, Obrien and Gibbs",Not Placed,,0
JS15603,Kristin Gomez,43,Male,Bachelors,Store Manager,Retail,San Francisco,EMP10437,Ortiz-Morgan,Placed,2024-07-28,58758
JS15604,Terri Martin,28,Female,Bachelors,Cybersecurity Specialist,IT,Dallas,EMP10143,Gibson Ltd,Placed,2024-09-08,43516
JS15605,Mary Choi,39,Male,Masters,Store Manager,Retail,New York,EMP10271,"Thomas, Lee and Greene",Placed,2024-06-25,67157
JS15606,Joseph Fields,27,Other,Bachelors,Investment Banker,Finance,Dallas,EMP10329,Harvey PLC,Placed,2025-01-10,65983
JS15607,Nancy Moreno,43,Male,Bachelors,Software Engineer,IT,Dallas,EMP10338,Bass PLC,Placed,2025-01-27,64762
JS15608,Carolyn Hampton,32,Female,Masters,Cybersecurity Specialist,IT,Chicago,EMP10087,"Ferrell, Jones and Lewis",Placed,2024-12-07,78526
JS15609,Riley Taylor,23,Female,Bachelors,Merchandiser,Retail,Dallas,EMP10381,"Richardson, Farmer and Andrews",Not Placed,,0
JS15610,Alicia Romero,22,Female,Bachelors,Production Manager,Manufacturing,San Francisco,EMP10288,Morgan-Schwartz,Placed,2024-08-12,54668
JS15611,Mr. Richard Cox,42,Male,Bachelors,Quality Engineer,Manufacturing,New York,EMP10326,"Martinez, Richardson and Curry",Placed,2025-03-04,45417
JS15612,Richard Golden,47,Female,Bachelors,Nurse,Healthcare,San Francisco,EMP10403,"Hall, Hansen and Barnett",Not Placed,,0
JS15613,Angela Richards,30,Male,Bachelors,Academic Counselor,Education,Dallas,EMP10113,"Rodriguez, Brennan and Garrison",Placed,2024-05-15,49396
JS15614,Carrie Kane,30,Female,Masters,Cybersecurity Specialist,IT,New York,EMP10264,"Lloyd, Mckinney and Collins",Placed,2024-03-14,75651
JS15615,Kim Gomez,26,Female,Bachelors,Investment Banker,Finance,Dallas,EMP10452,Stanley PLC,Not Placed,,0
JS15616,Taylor Sullivan,35,Female,Bachelors,Quality Engineer,Manufacturing,San Francisco,EMP10264,"Lloyd, Mckinney and Collins",Placed,2024-12-29,40144
JS15617,Elizabeth Jackson,36,Male,Masters,Teacher,Education,Dallas,EMP10168,Johnson-Rogers,Placed,2024-08-17,74631
JS15618,Philip Gilmore,47,Female,High School,Merchandiser,Retail,Los Angeles,EMP10029,"Ross, Robinson and Bright",Placed,2024-11-16,38585
JS15619,Samuel Jackson,35,Male,Bachelors,Cybersecurity Specialist,IT,San Francisco,EMP10363,"Hernandez, Martinez and Weber",Not Placed,,0
JS15620,Thomas Miller,47,Female,Bachelors,Financial Analyst,Finance,Seattle,EMP10118,Rasmussen LLC,Placed,2024-10-18,45114
JS15621,Linda French,37,Other,PhD,Pharmacist,Healthcare,Chicago,EMP10018,"Flowers, Martin and Kelly",Placed,2024-11-01,104340
JS15622,Jennifer Jackson,28,Female,High School,Sales Associate,Retail,Los Angeles,EMP10227,Miller-Wright,Not Placed,,0
JS15623,Amanda Ortiz,36,Male,Masters,Accountant,Finance,Seattle,EMP10308,Armstrong-Andrews,Placed,2024-03-11,71466
JS15624,Ronald Cooper,33,Male,Masters,Sales Associate,Retail,San Francisco,EMP10478,"Bentley, Lynch and Henderson",Placed,2025-01-30,97761
JS15625,Kevin Jordan,47,Male,Masters,SEO Analyst,Marketing,New York,EMP10358,"Williams, Logan and Camacho",Not Placed,,0
JS15626,John Mitchell,31,Male,Bachelors,Accountant,Finance,Los Angeles,EMP10371,Mcdaniel Group,Placed,2024-03-26,66435
JS15627,David Jones,30,Female,Masters,Librarian,Education,San Francisco,EMP10443,"Hale, Myers and Larson",Placed,2024-12-22,87476
JS15628,Laura Sanchez,41,Female,Bachelors,Cybersecurity Specialist,IT,New York,EMP10422,"Cole, Glass and Cunningham",Placed,2025-01-01,43415
JS15629,Manuel Taylor,45,Female,Masters,Medical Assistant,Healthcare,Los Angeles,EMP10246,Navarro-Munoz,Not Placed,,0
JS15630,John Miller,46,Male,Masters,Data Analyst,IT,Los Angeles,EMP10222,Harrison-Alexander,Placed,2024-10-26,87555
JS15631,Samuel Neal,36,Other,Bachelors,Cybersecurity Specialist,IT,Los Angeles,EMP10387,"Morales, Thomas and Schultz",Not Placed,,0
JS15632,Alex Rice,38,Male,Bachelors,Investment Banker,Finance,Miami,EMP10109,Hancock and Sons,Not Placed,,0
JS15633,Matthew Flores,48,Female,Bachelors,Medical Assistant,Healthcare,New York,EMP10092,"Smith, Montoya and Evans",Not Placed,,0
JS15634,Brian Cohen,31,Male,Bachelors,Investment Banker,Finance,Chicago,EMP10385,"Farmer, Dorsey and Bell",Not Placed,,0
JS15635,Ryan Wells,32,Male,Masters,Production Manager,Manufacturing,Seattle,EMP10279,Pollard and Sons,Placed,2024-08-27,76004
JS15636,Jeanne Robinson,30,Female,Masters,Accountant,Finance,Seattle,EMP10166,Medina-Navarro,Placed,2024-10-01,82216
JS15637,Heather Smith,23,Male,Masters,Medical Assistant,Healthcare,Los Angeles,EMP10441,"Marks, Cook and Aguilar",Placed,2024-07-15,68747
JS15638,Christopher Nelson,33,Male,Bachelors,Supply Chain Analyst,Manufacturing,San Francisco,EMP10416,"Hicks, Bullock and Bailey",Placed,2024-04-15,48825
JS15639,Jeffery Thomas,42,Female,Masters,Sales Associate,Retail,Los Angeles,EMP10057,"Washington, Ryan and Cummings",Placed,2024-06-05,85538
JS15640,Christine Dillon,45,Male,Masters,Librarian,Education,Los Angeles,EMP10299,"Sparks, Jackson and Miller",Not Placed,,0
JS15641,Jason Smith,44,Male,Bachelors,Production Manager,Manufacturing,San Francisco,EMP10326,"Martinez, Richardson and Curry",Placed,2025-03-09,46852
JS15642,Deanna Marquez,42,Female,Masters,Pharmacist,Healthcare,Dallas,EMP10391,Frank-Bradley,Placed,2024-08-27,72151
JS15643,Todd Baldwin,34,Male,Bachelors,Production Manager,Manufacturing,New York,EMP10411,Kim Inc,Not Placed,,0
JS15644,Donald Montoya,26,Female,PhD,Cybersecurity Specialist,IT,San Francisco,EMP10483,"Andrews, Higgins and Carter",Not Placed,,0
JS15645,Paul Stevens,28,Male,Masters,Data Analyst,IT,San Francisco,EMP10180,Howell and Sons,Placed,2024-09-07,97995
JS15646,Steven Mills,29,Female,High School,Academic Counselor,Education,Chicago,EMP10176,King-Miller,Placed,2024-09-12,26055
JS15647,Stephanie Goodwin,47,Male,Bachelors,Librarian,Education,San Francisco,EMP10044,Allen-Allen,Placed,2024-08-21,40117
JS15648,Christine King,22,Female,Bachelors,Financial Analyst,Finance,San Francisco,EMP10469,Brown-Shaw,Not Placed,,0
JS15649,Marcus Williams,37,Male,Bachelors,Medical Assistant,Healthcare,Chicago,EMP10451,"Wise, Conley and Stephenson",Not Placed,,0
JS15650,Jeffrey Jones,30,Other,Bachelors,Supply Chain Analyst,Manufacturing,Los Angeles,EMP10186,Johnston-Odonnell,Placed,2024-07-16,53979
JS15651,Ariel Pierce,47,Female,Bachelors,Merchandiser,Retail,San Francisco,EMP10048,"Martin, Rose and Obrien",Placed,2024-03-18,65541
